user_id,input_path,output_path,status,error,original_input_words,sent_input_words,was_truncated,output_words,model
user_ee8d5ec5,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_ee8d5ec5.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_ee8d5ec5.txt,skipped_existing,,14357,14357,0,367,gpt-4o-mini
user_ee923f9d,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_ee923f9d.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_ee923f9d.txt,skipped_existing,,12075,12075,0,313,gpt-4o-mini
user_ef05ad51,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_ef05ad51.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_ef05ad51.txt,skipped_existing,,7400,7400,0,350,gpt-4o-mini
user_ef954c6e,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_ef954c6e.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_ef954c6e.txt,skipped_existing,,15400,15400,0,350,gpt-4o-mini
user_efa5697b,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_efa5697b.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_efa5697b.txt,skipped_existing,,14754,14754,0,355,gpt-4o-mini
user_efac3c1d,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_efac3c1d.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_efac3c1d.txt,skipped_existing,,17116,17116,0,345,gpt-4o-mini
user_efb27a8e,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_efb27a8e.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_efb27a8e.txt,skipped_existing,,23243,23243,0,359,gpt-4o-mini
user_efcacf59,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_efcacf59.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_efcacf59.txt,skipped_existing,,73529,25000,1,341,gpt-4o-mini
user_f030b951,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f030b951.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f030b951.txt,skipped_existing,,35601,25000,1,375,gpt-4o-mini
user_f070eee7,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f070eee7.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f070eee7.txt,skipped_existing,,9905,9905,0,311,gpt-4o-mini
user_f0b144fc,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f0b144fc.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f0b144fc.txt,skipped_existing,,14893,14893,0,350,gpt-4o-mini
user_f0cf195f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f0cf195f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f0cf195f.txt,skipped_existing,,6178,6178,0,373,gpt-4o-mini
user_f107081e,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f107081e.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f107081e.txt,skipped_existing,,21821,21821,0,356,gpt-4o-mini
user_f10e7063,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f10e7063.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f10e7063.txt,skipped_existing,,6643,6643,0,304,gpt-4o-mini
user_f1157204,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f1157204.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f1157204.txt,skipped_existing,,22262,22262,0,267,gpt-4o-mini
user_f14dc486,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f14dc486.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f14dc486.txt,skipped_existing,,11129,11129,0,348,gpt-4o-mini
user_f1649486,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f1649486.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f1649486.txt,skipped_existing,,12176,12176,0,328,gpt-4o-mini
user_f1e357ad,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f1e357ad.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f1e357ad.txt,skipped_existing,,53093,25000,1,356,gpt-4o-mini
user_f27da10a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f27da10a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f27da10a.txt,skipped_existing,,13643,13643,0,325,gpt-4o-mini
user_f2f860bd,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f2f860bd.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f2f860bd.txt,skipped_existing,,2697,2697,0,282,gpt-4o-mini
user_f3377028,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f3377028.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f3377028.txt,skipped_existing,,8973,8973,0,312,gpt-4o-mini
user_f368b9da,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f368b9da.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f368b9da.txt,skipped_existing,,9371,9371,0,320,gpt-4o-mini
user_f3a56e06,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f3a56e06.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f3a56e06.txt,skipped_existing,,13719,13719,0,287,gpt-4o-mini
user_f3a9f844,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f3a9f844.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f3a9f844.txt,skipped_existing,,11714,11714,0,369,gpt-4o-mini
user_f3f15c55,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f3f15c55.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f3f15c55.txt,skipped_existing,,6129,6129,0,351,gpt-4o-mini
user_f43d6008,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f43d6008.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f43d6008.txt,skipped_existing,,11820,11820,0,333,gpt-4o-mini
user_f44f615a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f44f615a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f44f615a.txt,skipped_existing,,28675,25000,1,339,gpt-4o-mini
user_f4cc9f3d,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f4cc9f3d.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f4cc9f3d.txt,skipped_existing,,15019,15019,0,342,gpt-4o-mini
user_f4f9490d,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f4f9490d.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f4f9490d.txt,skipped_existing,,14444,14444,0,347,gpt-4o-mini
user_f51339f8,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f51339f8.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f51339f8.txt,skipped_existing,,13764,13764,0,329,gpt-4o-mini
user_f5138e15,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f5138e15.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f5138e15.txt,skipped_existing,,34999,25000,1,316,gpt-4o-mini
user_f52ced02,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f52ced02.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f52ced02.txt,skipped_existing,,17751,17751,0,357,gpt-4o-mini
user_f54058d0,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f54058d0.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f54058d0.txt,skipped_existing,,31362,25000,1,365,gpt-4o-mini
user_f59d3941,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f59d3941.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f59d3941.txt,skipped_existing,,7003,7003,0,316,gpt-4o-mini
user_f5c4370b,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f5c4370b.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f5c4370b.txt,skipped_existing,,8649,8649,0,328,gpt-4o-mini
user_f5e1eee0,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f5e1eee0.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f5e1eee0.txt,skipped_existing,,30591,25000,1,352,gpt-4o-mini
user_f5e2976e,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f5e2976e.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f5e2976e.txt,skipped_existing,,33607,25000,1,407,gpt-4o-mini
user_f5fea76f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f5fea76f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f5fea76f.txt,skipped_existing,,5407,5407,0,324,gpt-4o-mini
user_f60a09b3,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f60a09b3.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f60a09b3.txt,skipped_existing,,11232,11232,0,375,gpt-4o-mini
user_f6188968,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f6188968.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f6188968.txt,skipped_existing,,10235,10235,0,315,gpt-4o-mini
user_f654c33b,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f654c33b.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f654c33b.txt,skipped_existing,,18898,18898,0,406,gpt-4o-mini
user_f6c0aefc,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f6c0aefc.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f6c0aefc.txt,skipped_existing,,13992,13992,0,378,gpt-4o-mini
user_f7538815,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f7538815.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f7538815.txt,skipped_existing,,21637,21637,0,312,gpt-4o-mini
user_f75c71f0,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f75c71f0.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f75c71f0.txt,skipped_existing,,7134,7134,0,342,gpt-4o-mini
user_f7bb8af1,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f7bb8af1.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f7bb8af1.txt,skipped_existing,,55881,25000,1,364,gpt-4o-mini
user_f7fd2885,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f7fd2885.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f7fd2885.txt,skipped_existing,,26639,25000,1,346,gpt-4o-mini
user_f827c7dd,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f827c7dd.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f827c7dd.txt,skipped_existing,,21690,21690,0,349,gpt-4o-mini
user_f862100c,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f862100c.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f862100c.txt,skipped_existing,,5459,5459,0,352,gpt-4o-mini
user_f8e2246f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f8e2246f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f8e2246f.txt,skipped_existing,,12070,12070,0,417,gpt-4o-mini
user_f930e37f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f930e37f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f930e37f.txt,skipped_existing,,22537,22537,0,399,gpt-4o-mini
user_f959eee4,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_f959eee4.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_f959eee4.txt,skipped_existing,,39036,25000,1,347,gpt-4o-mini
user_fa60616d,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_fa60616d.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_fa60616d.txt,skipped_existing,,18150,18150,0,363,gpt-4o-mini
user_fa69a385,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_fa69a385.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_fa69a385.txt,skipped_existing,,12999,12999,0,355,gpt-4o-mini
user_fb427339,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_fb427339.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_fb427339.txt,skipped_existing,,14156,14156,0,379,gpt-4o-mini
user_fb64cb55,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_fb64cb55.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_fb64cb55.txt,skipped_existing,,17937,17937,0,366,gpt-4o-mini
user_fb8f46c8,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_fb8f46c8.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_fb8f46c8.txt,skipped_existing,,14247,14247,0,414,gpt-4o-mini
user_fba6bcd4,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_fba6bcd4.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_fba6bcd4.txt,skipped_existing,,19527,19527,0,388,gpt-4o-mini
user_fbed237d,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_fbed237d.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_fbed237d.txt,skipped_existing,,10126,10126,0,335,gpt-4o-mini
user_fc1cfe0b,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_fc1cfe0b.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_fc1cfe0b.txt,skipped_existing,,12336,12336,0,335,gpt-4o-mini
user_fca58a87,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_fca58a87.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_fca58a87.txt,skipped_existing,,9156,9156,0,384,gpt-4o-mini
user_fcf93ee8,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_fcf93ee8.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_fcf93ee8.txt,skipped_existing,,15102,15102,0,311,gpt-4o-mini
user_fdc08e26,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_fdc08e26.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_fdc08e26.txt,skipped_existing,,27153,25000,1,376,gpt-4o-mini
user_fdcaaf41,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_fdcaaf41.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_fdcaaf41.txt,skipped_existing,,18076,18076,0,345,gpt-4o-mini
user_fde27362,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_fde27362.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_fde27362.txt,skipped_existing,,6650,6650,0,370,gpt-4o-mini
user_fde2d265,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_fde2d265.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_fde2d265.txt,skipped_existing,,15173,15173,0,354,gpt-4o-mini
user_fe67197f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_fe67197f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_fe67197f.txt,skipped_existing,,7205,7205,0,333,gpt-4o-mini
user_fe73d731,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_fe73d731.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_fe73d731.txt,skipped_existing,,55954,25000,1,449,gpt-4o-mini
